# MIGRATION-DEBT — every source reader in this workspace that still names a file.
#
# **This list only shrinks.** A row is removed by the ticket that migrates its
# reader onto `bt-source`; no ticket may add one. `scripts/ci/check-migration-debt.ps1`
# compares this file with the merge base and fails on an added row.
#
# **It is temporary.** It reaches zero at P20 of `docs/plans/bt-app-split-prep.md`,
# and it is deleted when it does.
#
# **It is not a completeness proof.** It was seeded from a census
# (`bt-app-split-pins-2026-09-21.tsv`, taken at 1f1d2daa) plus a lexical sweep,
# and both under-report by construction: a reader assembled at run time, or one
# split across two functions, is in neither. The tripwire
# (`crates/bt-source/tests/tripwire.rs`) reads fewer rows still — it scans `.rs`
# and `.ps1` only, so the three Python generators below are on this list and out
# of its reach. A reader with no row here and no allowlist variant is a gap, and
# finding one is a finding, not a reason to widen either list.
#
# **The sweep over-reported as well, and a row may go because it was never a
# reader.** 98 rows whose mechanism read `source text read` were the lexical
# seed matching a string that ends in `.rs` — a fixture path, a buffer's
# identity, a name a grammar lookup is asked about — inside a test that reads no
# source at all. Every one was opened and read before it went, and the reasons
# are in the commit that removed them. That is the only second way off this
# list: a reading, written down, of why the row was never true. The tripwire is
# what makes it safe rather than merely tidy — it matches by file, so a row
# struck wrongly in a file with no other row leaves that file uncovered and the
# guard goes red naming it.
#
# The other list is the file-scoped allowlist, `bt_source::FileScoped`: readers
# whose concern really is a file. It is permanent and it has three entries.
#
# ticket: the ticket of `docs/plans/bt-app-split-prep.md` §§6.3/6.5 that will
# migrate the row. Assigned by the plan's own batching — body pins P3/P14,
# counts P4/P15, negatives and text scopes P5/P15, `file_reads_doors.txt` P6/P16,
# walkers P7/P8/P12/P13, cross-crate and script readers P17, the documentation
# generators P0 (§6.6) — with the first number where Step 2a disturbs the row and
# the second where it does not. A ticket may re-claim a row; it may not add one.
#
# disturbed_by_2a: the census's own answer, from the `impact` column of the pins
# TSV. It is not a prediction that the reader will turn red — see §5 of
# `bt-app-split-inventory-2026-09-21.md`, which is about exactly that confusion.
file	owner	mechanism	subject	ticket	disturbed_by_2a
crates/bt-app/src/schemes.rs	schemes::tests::a_scheme_renamed_in_its_own_file_is_followed_by_the_row_that_wore_it	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::a_scheme_that_is_gone_falls_to_folios_own	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::a_user_file_may_retune_a_bundled_scheme_without_doubling_its_row	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::a_written_scheme_is_the_bundled_file_it_was_copied_from	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::every_bundled_scheme_gives_a_floating_tag_a_face_a_hairline_and_an_ink_that_reads	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::every_bundled_scheme_parses_and_keeps_the_name_its_row_is_listed_under	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::folios_own_two_schemes_are_the_constants_the_derivation_is_pinned_to	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::the_default_is_looked_up_canvas_first_and_not_name_first	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/schemes.rs	schemes::tests::the_user_files_list_is_the_folder_and_only_the_folder	include_str!	../../../assets/schemes/dracula.json;../../../assets/schemes/folio-dark.json;../../../assets/schemes/folio-light.json;../../../assets/schemes/gruvbox-dark.json;../../../assets/schemes/gruvbox-light.json;../../../assets/schemes/nord.json;../../../assets/schemes/one-half-dark.json;../../../assets/schemes/one-half-light.json;../../../assets/schemes/solarized-dark.json;../../../assets/schemes/solarized-light.json	P14	no
crates/bt-app/src/seats.rs	seats::reveal_tests::a_tab_handover_moves_colour_and_never_geometry	include_str!	tab_strip_geometry	P14	no
crates/bt-app/src/seats.rs	seats::reveal_tests::the_hit_test_never_asks_how_faded_a_control_is	include_str!	seats.rs	P14	no
crates/bt-app/src/seats.rs	seats::tests::a_head_stays_lit_while_the_float_it_raised_is_open	include_str!	head_run;head_that_raised_a_layer	P3	yes
crates/bt-app/src/seats.rs	seats::tests::one_function_draws_every_inline_name_editors_caret	include_str!	seats.rs	P14	no
crates/bt-app/src/seats.rs	seats::tests::one_ladder_says_where_every_surfaces_badge_docks	include_str!	seats.rs	P14	no
crates/bt-app/src/seats.rs	seats::tests::one_predicate_says_which_trailing_controls_a_tab_wears	include_str!	seats.rs	P14	no
crates/bt-app/src/settings.rs	settings::tests::attention_rows_look_again_when_their_page_opens	include_str!	refresh_agent_rows	P3	yes
crates/bt-app/src/settings.rs	settings::tests::cjk_settings_reads_and_language_notes_do_not_enumerate_fonts	include_str!	cjk_family_files	P14	no
crates/bt-app/src/settings.rs	settings::tests::settings_pointer_production_wiring_uses_the_counted_handler_and_owner	include_str!	fn;settings_dialog;settings_layout	P3	yes
crates/bt-app/src/settings.rs	settings::tests::the_advanced_word_stands_on_the_heading_column_and_its_chevron_on_the_control_one	include_str!	../../../docs/design/ui-mockup.html	P14	no
crates/bt-app/src/settings.rs	settings::tests::the_capped_dialog_holds_every_everyday_page_and_only_the_long_ones_scroll	include_str!	../../../docs/design/ui-mockup.html	P14	no
crates/bt-app/src/settings.rs	settings::tests::the_maximum_height_row_offers_the_mock_ups_own_four_heights	include_str!	../../../docs/design/ui-mockup.html	P14	no
crates/bt-app/src/settings.rs	settings::tests::the_mock_up_carries_the_rail_this_slice_gave_it	include_str!	../../../docs/design/ui-mockup.html	P14	no
crates/bt-app/src/settings.rs	settings::tests::the_theme_row_wears_the_mock_ups_own_order_and_its_own_line	include_str!	../../../docs/design/ui-mockup.html	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::an_installed_script_that_is_not_this_builds_is_rewritten	include_str!	operate	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::every_shell_is_told_this_terminal_renders_hyperlinks_unless_it_was_already_told	include_str!	../../../scripts/shell-integration/folio.ps1	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::shell_integration_removal_speaks_to_a_window_only_through_the_report	include_str!	main.rs	P3	yes
crates/bt-app/src/shell_integration.rs	shell_integration::tests::shell_integration_startup_and_removal_doors_are_above_window_work	include_str!	begin_startup_migration;candidates;main	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::the_bash_script_ships_with_unix_line_endings	include_str!	../../../scripts/shell-integration/folio.bash	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::the_integration_script_knows_the_name_this_terminal_announces	include_str!	../../../scripts/shell-integration/folio.ps1	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::the_startup_chain_a_pane_emulates_is_the_one_its_profile_asked_for	include_str!	../../../scripts/shell-integration/folio.bash	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::the_term_variables_a_pane_is_given_are_the_same_on_every_platform	include_str!	resolved_environment	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::writing_the_profile_leaves_no_half_written_file_in_the_folder	include_str!	replace_profile	P14	no
crates/bt-app/src/shell_integration.rs	shell_integration::tests::zsh_is_pointed_at_a_directory_and_never_handed_bashs_flag	include_str!	../../../scripts/shell-integration/folio.zsh	P14	no
crates/bt-app/src/shell_integration/profile_runtime.rs	shell_integration::profile_runtime::tests::shell_integration_offer_predicate_never_grants_write_ownership	include_str!	add_profile_with_forms;offer_for	P14	no
crates/bt-app/src/shortcuts.rs	shortcuts::tests::docs_shortcuts_md_is_the_bindings_table	fixture / manifest read	target	P14	no
crates/bt-app/src/tests.rs	tests::a_card_reads_the_picture_this_window_has_and_asks_for_nothing	include_str!	card_picture_in;request_peek_pixels	P3	yes
crates/bt-app/src/tests.rs	tests::a_commit_with_no_composition_in_front_of_it_still_reaches_the_child	include_str!	fn;keyboard_input	P3	yes
crates/bt-app/src/tests.rs	tests::a_composition_is_never_written_into_the_buffer	include_str!	insert_into_preview;preview_ime	P3	yes
crates/bt-app/src/tests.rs	tests::a_divider_drag_that_loses_its_pointer_stops_holding_the_resize	include_str!	end_a_divider_drag_that_lost_its_pointer;flush_pending_pty_resize	P3	yes
crates/bt-app/src/tests.rs	tests::a_float_that_declines_a_point_still_consumes_it	include_str!	file_row_under	P3	yes
crates/bt-app/src/tests.rs	tests::a_folder_row_makes_a_files_tab_rooted_where_it_was_dragged_from	include_str!	commit_row_into_new_tab	P3	yes
crates/bt-app/src/tests.rs	tests::a_formula_that_lands_rebuilds_the_page_that_was_standing_on_its_source	include_str!	apply_math_results	P3	yes
crates/bt-app/src/tests.rs	tests::a_frame_shape_stop_records_its_cause_before_announcing	fixture / manifest read	(the file it reads)	P14	no
crates/bt-app/src/tests.rs	tests::a_hover_inside_a_float_arms_no_peek_for_the_row_beneath	include_str!	glancing_row_at;row_under	P3	yes
crates/bt-app/src/tests.rs	tests::a_hover_inside_a_floats_body_lights_no_docked_row	include_str!	chrome_target_at;update_chrome_hover	P3	yes
crates/bt-app/src/tests.rs	tests::a_hover_over_a_floating_trees_row_is_that_rows_hover	include_str!	peek_row;row_under	P3	yes
crates/bt-app/src/tests.rs	tests::a_page_a_modal_covers_is_drawn_as_a_kept_frame	include_str!	keep_what_the_modal_covers;preview_float_layer;refresh_chrome_with_overlay;sync_web_page	P3	yes
crates/bt-app/src/tests.rs	tests::a_page_follows_the_pane_it_is_drawn_in	include_str!	absorb_tab;carry_the_pages_of_moved_panes;extract_pane_into_new_tab;move_pane_across_tabs	P3	yes
crates/bt-app/src/tests.rs	tests::a_pane_heads_folder_is_written_the_way_this_reader_writes_one	include_str!	cwd_whole;home_shortened_path	P14	no
crates/bt-app/src/tests.rs	tests::a_playing_video_is_spelled_as_the_file_it_is	include_str!	preview_head_tools;preview_rail_kind;refit_preview_picture;surface_is_playing;video_playing_on	P3	yes
crates/bt-app/src/tests.rs	tests::a_pointer_that_has_left_the_window_is_standing_in_no_pane	include_str!	fn	P14	no
crates/bt-app/src/tests.rs	tests::a_present_is_recorded_whichever_door_it_came_through	include_str!	present_retained_picture;redraw;trace_present	P3	yes
crates/bt-app/src/tests.rs	tests::a_press_inside_a_float_never_names_a_docked_row	include_str!	file_row_under	P3	yes
crates/bt-app/src/tests.rs	tests::a_press_on_a_floats_body_over_a_column_raises_no_root_menu	include_str!	file_row_under;files_ground_under	P3	yes
crates/bt-app/src/tests.rs	tests::a_press_outside_an_open_dropdown_closes_it_and_still_lands	include_str!	settings;settings_mouse_input	P3	yes
crates/bt-app/src/tests.rs	tests::a_recording_follows_the_pane_it_is_drawn_in	include_str!	absorb_tab;carry_the_recordings_of_moved_panes;extract_pane_into_new_tab;move_pane_across_tabs	P3	yes
crates/bt-app/src/tests.rs	tests::a_redraw_asked_for_by_a_tab_with_no_shell_is_always_a_present	include_str!	a_bare_redraw_still_owes_a_present;redraw	P3	yes
crates/bt-app/src/tests.rs	tests::a_refusal_the_commit_raised_is_shown_in_the_box	include_str!	create_files_row;dress_files_tree_editor;finish_rename;notes;open_files_row_new	P3	yes
crates/bt-app/src/tests.rs	tests::a_refused_address_is_a_field_that_can_still_be_left	include_str!	fn;press_web_page	P3	yes
crates/bt-app/src/tests.rs	tests::a_remembered_line_comes_only_from_a_mark_the_reader_was_at	include_str!	main.rs	P3	yes
crates/bt-app/src/tests.rs	tests::a_resize_reflows_the_markdown_without_re_measuring_it	include_str!	../../../docs/UI-UX.md	P14	no
crates/bt-app/src/tests.rs	tests::a_retirement_asks_for_one_frame_and_not_one_per_turn	include_str!	advance_web_page	P3	yes
crates/bt-app/src/tests.rs	tests::a_right_press_on_a_tab_raises_its_menu_and_leaves_the_active_tab_alone	include_str!	activate_tab;chrome_mouse_input;fn;press_tab	P3	yes
crates/bt-app/src/tests.rs	tests::a_right_press_on_the_columns_ground_raises_the_roots_menu	include_str!	files_ground_under;fn	P3	yes
crates/bt-app/src/tests.rs	tests::a_row_on_an_entry_opens_through_that_tabs_own_doors	include_str!	commit_row_into_tab	P3	yes
crates/bt-app/src/tests.rs	tests::a_rows_strip_arm_asks_the_run_and_never_the_window	include_str!	survey_strip	P3	yes
crates/bt-app/src/tests.rs	tests::a_rows_two_landings_are_spent_by_its_own_two_commits	include_str!	commit_strip_adopt;commit_strip_extract	P3	yes
crates/bt-app/src/tests.rs	tests::a_seat_that_changes_content_drops_its_video	include_str!	self;sweep_video_seats	P3	yes
crates/bt-app/src/tests.rs	tests::a_second_playback_on_one_surface_is_a_second_name_for_the_renderer	include_str!	video_layers	P3	yes
crates/bt-app/src/tests.rs	tests::a_tab_switch_leaves_no_menu_standing	include_str!	close_every_popup;fn	P3	yes
crates/bt-app/src/tests.rs	tests::a_theme_flip_asks_every_markdown_page_to_lay_out_again	include_str!	adopt_new_palette	P3	yes
crates/bt-app/src/tests.rs	tests::a_video_frame_alone_is_enough_to_present	include_str!	fn;service_pictures	P3	yes
crates/bt-app/src/tests.rs	tests::an_animation_crosses_a_tab_boundary_because_it_is_keyed_by_its_file	include_str!	animation_path_of;animation_running_on	P3	yes
crates/bt-app/src/tests.rs	tests::an_edit_to_one_block_keeps_every_other_blocks_measurement	include_str!	../../../docs/UI-UX.md	P14	no
crates/bt-app/src/tests.rs	tests::an_engine_page_alone_in_a_tab_reaches_the_glass_through_the_retained_present	include_str!	pane_draws;present_retained_picture;present_seats_and_commit;publish_frame_inner	P3	yes
crates/bt-app/src/tests.rs	tests::an_opened_animation_starts_over_and_a_revealed_one_resumes	include_str!	request_animations	P3	yes
crates/bt-app/src/tests.rs	tests::both_pointer_doors_tell_the_chevron_clocks_where_the_hand_is	include_str!	fn;pointer_left;turn	P3	yes
crates/bt-app/src/tests.rs	tests::cancelling_a_composition_goes_through_one_door	include_str!	cancel_composition	P3	yes
crates/bt-app/src/tests.rs	tests::deadline_owners_do_not_manufacture_appointments_from_the_query_time	include_str!	drag_autoscroll_deadline;startup	P3	yes
crates/bt-app/src/tests.rs	tests::delete_resolves_its_key_against_the_live_tree	include_str!	delete_files_row;open_files_row_rename	P3	yes
crates/bt-app/src/tests.rs	tests::every_door_that_lands_a_source_opens_a_page_as_a_page	include_str!	open_preview_source_on;rename_preview_file;source_opens_as_a_page	P3	yes
crates/bt-app/src/tests.rs	tests::no_zoom_gesture_reaches_past_the_door_that_knows_a_video	include_str!	press_preview_image;preview_image_zoom;self;set_preview_image_zoom	P3	yes
crates/bt-app/src/tests.rs	tests::nothing_a_preview_body_produces_is_drawn_outside_the_preview	include_str!	../../../tests/assets/preview-samples/stress.md	P14	no
crates/bt-app/src/tests.rs	tests::one_door_decides_which_decoder_a_hover_and_a_pane_ask	include_str!	MathWorkerRequest;file_peek_fitted_pixels;refit_preview_picture;request_peek_pixels	P3	yes
crates/bt-app/src/tests.rs	tests::only_the_blocks_that_refuse_to_reflow_ask_for_a_horizontal_scroll	include_str!	../../../tests/assets/preview-samples/stress.md	P14	no
crates/bt-app/src/tests.rs	tests::ten_notches_on_a_preview_alone_in_a_tab_are_ten_presents	include_str!	present_chrome_change;scroll_preview_body	P3	yes
crates/bt-app/src/tests.rs	tests::the_canvas_is_in_force_before_the_window_is_made	include_str!	create	P3	yes
crates/bt-app/src/tests.rs	tests::the_carets_prose_block_is_read_in_one_geometry	include_str!	live_markdown_ime_cursor_area;move_preview_caret;preview_md_file_offset_at;preview_prose_geometry;reveal_live_markdown_caret	P3	yes
crates/bt-app/src/tests.rs	tests::the_clock_runs_only_where_an_animation_is_drawn	include_str!	advance_animations;request_animations	P3	yes
crates/bt-app/src/tests.rs	tests::the_crumb_and_the_tree_row_open_the_head_s_own_rename	include_str!	finish_rename;r;run_file_menu_row	P3	yes
crates/bt-app/src/tests.rs	tests::the_deferred_half_of_a_dpi_change_is_asked_about_late_and_spent_on_a_turn	include_str!	fn;turn	P3	yes
crates/bt-app/src/tests.rs	tests::the_design_document_parses_into_blocks_that_reserve_nothing_extra	include_str!	../../../docs/DESIGN.md	P14	no
crates/bt-app/src/tests.rs	tests::the_disk_news_reaches_the_glass_by_both_roads	include_str!	apply_preview_results;files_a_tab_stands_on;fn;land_preview_source_on;open_preview_image_on;refresh_preview_file;request_revived_previews;settle_pane_notices	P3	yes
crates/bt-app/src/tests.rs	tests::the_edge_autoscroll_no_longer_asks_what_is_in_the_hand	include_str!	drag_autoscroll_aim	P3	yes
crates/bt-app/src/tests.rs	tests::the_empty_page_and_a_gap_take_the_prose_face	include_str!	preview_markdown_caret	P3	yes
crates/bt-app/src/tests.rs	tests::the_files_menus_second_batch_makes_a_row_and_recycles_one	include_str!	create_files_row;finish_rename;fn;open_preview;run_file_menu_row	P3	yes
crates/bt-app/src/tests.rs	tests::the_focus_column_refuses_the_layout_peek_through_one_predicate	include_str!	fn;layout_peek_target_at	P3	yes
crates/bt-app/src/tests.rs	tests::the_folder_card_stays_up_under_the_glance_it_raised_and_that_glance_raises_nothing	include_str!	fn;forget_dead_float_gestures;observe_file_peek	P3	yes
crates/bt-app/src/tests.rs	tests::the_glance_card_says_what_the_row_opens_as	include_str!	mature_file_peek;preview	P3	yes
crates/bt-app/src/tests.rs	tests::the_glance_cards_document_is_in_the_awaited_set	include_str!	documents_held;forget_the_picture_in;markdown_picture_files;markdown_pictures_awaited;tab	P3	yes
crates/bt-app/src/tests.rs	tests::the_markdown_page_and_the_glance_card_read_the_same_caps	include_str!	answer_one_picture;file_peek_fitted_pixels;refit_preview_picture	P3	yes
crates/bt-app/src/tests.rs	tests::the_pane_under_a_float_is_not_the_hovered_pane	include_str!	update_chrome_hover	P3	yes
crates/bt-app/src/tests.rs	tests::the_press_and_the_hover_ask_one_router	include_str!	close_hover_floats_except;drive_float_hover;every;mouse_wheel;pointer_target_at;press_float;scroll_float_git_page;scroll_float_tree	P3	yes
crates/bt-app/src/tests.rs	tests::the_preview_publishes_the_caret_of_the_surface_its_letters_go_to	include_str!	edit_preview;keyboard_owner;preview_ime_cursor_area	P3	yes
crates/bt-app/src/tests.rs	tests::the_rail_zone_is_asked_before_a_gesture_can_swallow_the_move	include_str!	pointer_moved;self	P3	yes
crates/bt-app/src/tests.rs	tests::the_rails_open_and_the_chevrons_share_one_hover_open_path	include_str!	advance_chevrons;observe_chevrons;press_preview_rail;rail	P3	yes
crates/bt-app/src/tests.rs	tests::the_reduction_happens_on_the_worker_not_the_window_thread	include_str!	decode_local_image_bytes;run_decoration_worker	P3	yes
crates/bt-app/src/tests.rs	tests::the_scale_change_arm_restates_the_cards_columns_scroll	include_str!	apply_scale_factor	P3	yes
crates/bt-app/src/tests.rs	tests::the_shell_page_is_gone	directory walk	(the file it reads)	P7	yes
crates/bt-app/src/tests.rs	tests::the_speaker_is_a_second_channel_and_takes_you_to_the_sound	include_str!	main.rs	P3	yes
crates/bt-app/src/tests.rs	tests::the_tab_a_file_row_makes_is_activated_and_owns_the_buffer_it_opens	include_str!	commit_row_into_new_tab	P3	yes
crates/bt-app/src/tests.rs	tests::the_tab_menus_subject_is_an_id_resolved_when_the_verb_runs	include_str!	duplicate_tab;index;move_tab_to_new_window;move_tab_to_window;open_tab_menu_at;run_tab_menu_row;slot;struct	P3	yes
crates/bt-app/src/tests.rs	tests::the_theme_row_writes_settings_and_the_session_file_names_no_theme	include_str!	apply_theme_mode;mark_session_dirty	P3	yes
crates/bt-app/src/tests.rs	tests::the_third_exit_is_the_drags_own_errand_and_the_ring_is_the_targets_own_mark	include_str!	aim_at_window;fn;transfer_tab;window_ring_layer	P3	yes
crates/bt-app/src/tests.rs	tests::the_tick_that_empties_the_picture_list_still_hands_it_over	include_str!	fn	P14	no
crates/bt-app/src/tests.rs	tests::the_two_step_route_to_a_new_tab_is_untouched	include_str!	move_pane_to_new_tab;self	P3	yes
crates/bt-app/src/tests.rs	tests::the_windows_address_door_mints_a_page_and_can_be_taken_back	include_str!	finish_rename;fn;mint_a_blank_page_and_open_its_address	P3	yes
crates/bt-app/src/tests.rs	tests::wheel_flush_runtime_skips_unchanged_panes_but_keeps_thumb_frames	include_str!	repaint_pane_change_inner;scroll_view_exact_in;woke_terminal_thumb	P3	yes
crates/bt-app/src/uninstall_tests.rs	uninstall_tests::uninstall_archive_has_ten_files_and_cleanup_only_wrapper	include_str!	../../../scripts/release/package.ps1	P17	no
crates/bt-app/src/uninstall_tests.rs	uninstall_tests::uninstall_door_precedes_every_startup_effect	include_str!	main	P17	no
crates/bt-app/src/uninstall_tests.rs	uninstall_tests::uninstall_purge_says_on_macos_that_held_data_cannot_be_told	include_str!	../../bt-platform/src/cleanup.rs	P17	no
crates/bt-app/src/uninstall_tests.rs	uninstall_tests::uninstall_sandbox_door_is_not_read_by_a_shipped_build	include_str!	../../../scripts/release/ci-build-tests.ps1;../../../scripts/release/cleanvm/in-guest.ps1;uninstall.rs	P17	no
crates/bt-app/src/uninstall_tests.rs	uninstall_tests::uninstall_source_guard_pins_known_writers_and_inventory	include_str!	add_to_profile;install_panic_log_hook	P17	yes
crates/bt-app/src/update.rs	update::tests::the_check_asks_one_stack_on_every_platform	include_str!	update.rs	P14	no
crates/bt-app/src/update.rs	update::tests::the_question_carries_nothing_about_the_machine	include_str!	../../../README.md;../../../README.zh-CN.md;../../../docs/PRIVACY.md	P14	no
crates/bt-app/src/version.rs	version::tests::the_plist_carries_the_workspace_version_twice_and_no_literal	fixture / manifest read	(the file it reads)	P14	no
crates/bt-app/src/version.rs	version::tests::the_version_is_the_manifests_and_nothing_elses	fixture / manifest read	(the file it reads)	P14	no
crates/bt-app/src/webhost.rs	webhost::engine_absence_tests::open_answers_a_refusing_engine_with_a_seat_that_wears_the_card	include_str!	go;open	P14	no
crates/bt-app/src/webhost.rs	webhost::fault_tests::a_zoom_notch_reports_the_factor_the_engine_ended_up_at	include_str!	webhost.rs	P14	no
crates/bt-app/src/webhost.rs	webhost::machine_tests::the_host_asks_its_own_gate_before_it_issues_its_own_navigation	include_str!	webhost.rs	P14	no
crates/bt-app/src/webhost.rs	webhost::refusal_card_tests::the_engine_is_only_ever_told_what_the_door_answered	include_str!	webhost.rs	P14	no
crates/bt-app/src/webnav.rs	webnav::file_url_tests::no_file_url_is_compared_as_text	directory walk	(the file it reads)	P13	yes
crates/bt-app/src/wsl.rs	wsl::tests::nothing_in_this_module_boots_a_distribution	runtime fs read	(the file it reads)	P14	no
crates/bt-layout/tests/red_lines.rs	sources	dir walk	bt-layout/src, NON-recursive (plan 3.3, latent)	P8	no
crates/bt-layout/tests/red_lines.rs	the_solver_uses_no_floating_point	dir walk	f32/f64 in the solver	P8	no
crates/bt-platform/src/app_delegate.rs	tests::PROVIDER	include_str!	macos_services.rs	P14	no
crates/bt-platform/src/hang.rs	tests::SOURCE	include_str!	hang.rs	P14	no
crates/bt-platform/src/ime_observation.rs	tests::ime_observation_reads_only_the_supplied_window	include_str!	ime_observation.rs	P14	no
crates/bt-platform/src/ime_trace.rs	tests::ime_native_outbound_sites_are_traced	include_str!	lib.rs	P14	no
crates/bt-platform/src/instance.rs	tests::the_runtime_directory_is_asked_of_the_system_and_not_of_the_environment	include_str!	instance.rs	P14	no
crates/bt-platform/src/instance.rs	tests::the_unix_claim_is_a_flock_on_a_descriptor_in_a_private_runtime_directory	include_str!	instance.rs	P14	no
crates/bt-platform/src/lib.rs	compositor_arms_tests::MACOS	include_str!	macos_compose.rs	P14	no
crates/bt-platform/src/lib.rs	compositor_arms_tests::ROOT	include_str!	lib.rs	P14	no
crates/bt-platform/src/lib.rs	compositor_arms_tests::WEBVIEW	include_str!	webview.rs	P14	no
crates/bt-platform/src/lib.rs	deferred_service_tests::PORTABLE	include_str!	portable_impl.rs	P14	no
crates/bt-platform/src/lib.rs	macos_attention_signature_tests::LAUNCH_UNIX	include_str!	launch_pipe_unix.rs	P14	no
crates/bt-platform/src/lib.rs	macos_attention_signature_tests::NEITHER	include_str!	attention_pipe_portable.rs	P14	no
crates/bt-platform/src/lib.rs	macos_attention_signature_tests::PEER	include_str!	peer_unix.rs	P14	no
crates/bt-platform/src/lib.rs	macos_attention_signature_tests::UNIX_ARM	include_str!	attention_pipe_unix.rs	P14	no
crates/bt-platform/src/lib.rs	macos_attention_signature_tests::WINDOWS_ARM	include_str!	attention_pipe.rs	P14	no
crates/bt-platform/src/lib.rs	macos_dialog_backend_tests::MACOS	include_str!	macos_dialogs.rs	P14	no
crates/bt-platform/src/lib.rs	macos_dialog_backend_tests::PORTABLE	include_str!	portable_impl.rs	P14	no
crates/bt-platform/src/lib.rs	macos_notification_backend_tests::MACOS	include_str!	macos_notify.rs	P14	no
crates/bt-platform/src/lib.rs	macos_notification_backend_tests::PORTABLE	include_str!	portable_impl.rs	P14	no
crates/bt-platform/src/lib.rs	macos_notification_backend_tests::WINDOWS	include_str!	lib.rs	P14	no
crates/bt-platform/src/lib.rs	macos_player_signature_tests::MACOS_ARM	include_str!	macos_player.rs	P14	no
crates/bt-platform/src/lib.rs	macos_player_signature_tests::OFF_WINDOWS	include_str!	video_portable.rs	P14	no
crates/bt-platform/src/lib.rs	macos_player_signature_tests::WINDOWS_ARM	include_str!	video/engine.rs	P14	no
